battery_power,battery_duration,clock_speed,n_cores,storage,ram,principal_camera,wifi,4G,weight,price,operating_system,brand
500,14,0.5,8,8,2GB,2.0,0,False,798,886.957560990146,Android,Xiaomi
1900,47,0.5,8,16,2GB,10.0,0,True,356,2179.4697213980003,Android,Asus
900,36,0.5,4,32,1GB,4.0,1,False,39,1451.243885388874,iOS,Apple
900,22,0.5,8,32,1GB,,0,True,420,1412.2106862479618,Android,Asus
600,24,0.5,4,8,1GB,12.0,0,False,364,1304.37477393509,Android,LG
500,8,0.8,8,3,2GB,2.0,1,False,-32,1673.3355879557585,iOS,Apple
1000,6,2.5,4,16,0.512GB,4.0,0,True,212,1925.7679017928103,Android,Motorola
900,60,0.5,2,32,2GB,2.0,1,False,449,1766.7305416328145,Proprietario,Samsung
1700,17,1.9,4,3,0.512GB,4.0,0,True,413,1830.8507010265728,Android,Samsung
1800,17,1.3,8,8,2GB,6.0,1,False,332,931.1163643814346,Proprietario,Samsung
500,20,0.5,4,32,0.512GB,4.0,0,True,334,1117.0130779636936,iOS,Apple
1700,62,2.7,1,16,1GB,13.0,1,True,1046,453.991609388934,Android,Asus
1100,55,0.5,4,32,2GB,1.0,0,False,322,496.55398803271646,Android,Samsung
700,35,2.0,1,32,1GB,12.0,1,False,447,1206.9538091938098,iOS,Apple
1300,7,2.6,8,64,2GB,7.0,0,False,492,2004.8509514351265,Android,Asus
1700,8,2.5,8,8,2GB,10.0,0,True,251,2328.7481276418525,Proprietario,Samsung
1400,11,1.7,8,16,0.512GB,1.0,1,False,286,1221.5470427021978,Android,Asus
500,4,1.6,8,32,2GB,8.0,0,False,281,1784.815738864998,Android,Samsung
600,40,0.5,2,32,1GB,7.0,1,True,244,963.9921598116724,Android,Samsung
1900,15,1.5,8,4,2GB,2.0,1,True,476,1208.3667524004732,iOS,Apple
1500,10,2.1,8,8,1GB,11.0,1,False,165,744.1838443284939,Android,Asus
1700,30,1.4,4,32,1GB,3.0,0,True,719,963.1175807142924,iOS,Apple
1900,28,1.1,4,32,2GB,13.0,0,True,788,1532.9644997343682,Android,Asus
900,37,0.6,4,32,2GB,9.0,1,True,475,1028.841501517402,Proprietario,LG
500,8,2.0,2,32,0.512GB,1.0,0,False,345,560.7437536846376,iOS,Apple
1800,7,3.0,8,16,0.256GB,1.0,1,True,-8,1659.9671258111794,Android,LG
1600,106,0.5,2,32,0.256GB,6.0,1,True,558,1371.3303885352996,Android,Motorola
1600,19,1.2,8,32,1GB,6.0,0,True,426,1141.243270769755,iOS,Apple
900,45,0.5,4,16,1GB,2.0,1,True,90,283.4632589415881,Android,Asus
1700,85,0.5,4,32,0.512GB,4.0,1,True,316,1387.6159673065551,Android,Asus
800,4,2.2,8,32,0.512GB,4.0,0,False,475,1484.2306464089556,iOS,Apple
600,40,0.5,2,32,2GB,1.0,0,False,458,1514.815570820188,iOS,Apple
1600,14,1.8,4,8,2GB,4.0,0,False,336,1600.139477086879,Android,LG
700,35,0.5,4,3,1GB,12.0,0,True,576,1289.2128291078127,Android,LG
600,8,1.7,4,16,2GB,11.0,0,False,907,599.2046676001585,Android,Asus
800,11,1.0,8,32,2GB,4.0,0,True,1166,1567.2421399240864,iOS,Apple
1900,16,1.6,8,32,0.256GB,4.0,0,False,466,334.7423565507928,iOS,Apple
700,28,0.5,4,32,1GB,6.0,0,False,704,2170.942694998731,Android,Motorola
1000,12,2.6,2,32,0.512GB,2.0,0,True,255,791.6847675701085,Android,Xiaomi
600,24,2.5,1,16,2GB,8.0,0,True,476,98.46129307027286,Android,Samsung
1000,100,0.5,2,64,2GB,2.0,0,True,538,2038.2929622807965,Android,Samsung
1200,33,0.6,4,8,2GB,5.0,0,True,770,1095.3826149283614,Proprietario,Samsung
1700,15,1.8,4,8,2GB,10.0,1,False,306,792.464776292407,Android,Motorola
600,5,2.3,4,32,1GB,10.0,1,False,475,1119.1282684274015,Proprietario,LG
600,3,2.7,8,8,2GB,8.0,0,True,1071,797.2258135969153,Android,Asus
1600,38,0.6,8,32,2GB,8.0,0,True,599,1333.7853450421765,iOS,Apple
800,100,0.8,1,32,1GB,12.0,0,True,151,1829.528497356672,Proprietario,Asus
1700,9,2.5,8,16,2GB,1.0,1,False,422,1101.2105854444892,Android,Xiaomi
700,46,0.5,2,16,2GB,13.0,1,True,690,1101.495245467555,iOS,Apple
1300,37,0.5,8,16,0.512GB,3.0,1,False,191,1426.8548786695028,Proprietario,LG
1500,11,2.7,4,32,2GB,10.0,1,True,287,822.9382854136774,iOS,Apple
700,70,0.5,2,16,1GB,2.0,1,False,472,1294.5147100097554,iOS,Apple
1300,11,2.9,4,32,0.512GB,8.0,1,True,373,1709.5073793613233,Android,Samsung
700,23,0.5,4,32,1GB,5.0,1,True,134,1405.070823880901,iOS,Apple
1400,10,2.7,4,16,2GB,2.0,1,True,410,1041.6320978637762,iOS,Apple
1400,13,2.6,4,32,0.256GB,7.0,0,False,778,1181.2166024468047,Proprietario,Asus
700,12,1.1,4,32,2GB,2.0,1,False,706,1615.086352059022,Android,LG
900,7,1.5,8,16,2GB,1.0,0,True,498,872.6144947869019,Proprietario,Samsung
1300,92,1.4,1,32,1GB,12.0,1,False,506,1650.7995646318493,Proprietario,Xiaomi
500,8,2.0,2,32,2GB,6.0,1,True,912,1981.2939486765629,iOS,Apple
1300,20,1.3,4,32,2GB,12.0,1,False,479,1176.7397612354107,Android,Xiaomi
1500,50,0.5,4,16,2GB,3.0,0,False,430,1228.3875811662883,iOS,Apple
1900,42,0.9,4,16,2GB,4.0,0,False,596,1242.314070270599,iOS,Apple
1900,21,2.9,2,16,0.256GB,12.0,1,True,129,1049.9030297155816,Android,Xiaomi
500,7,2.1,2,2,0.512GB,7.0,0,True,382,1253.222411821611,Proprietario,Xiaomi
1700,130,1.3,1,32,2GB,1.0,0,False,473,700.8082599544264,Proprietario,LG
500,33,1.5,1,32,0.512GB,1.0,0,True,715,819.8892124126272,iOS,Apple
1400,56,0.5,4,32,2GB,4.0,0,True,500,1060.9434642805277,iOS,Apple
1300,7,2.5,8,16,2GB,12.0,1,False,439,1398.0482188652322,iOS,Apple
1500,7,2.9,8,16,2GB,2.0,1,False,764,1425.9948064683542,Android,Motorola
1200,20,1.2,4,32,2GB,2.0,0,False,975,1551.1744168603514,Android,Asus
1500,11,2.2,4,32,2GB,3.0,0,True,401,947.7353220607208,Android,Motorola
900,16,2.8,2,32,2GB,2.0,1,False,451,1445.167876002621,Android,Xiaomi
1600,32,0.7,8,16,0.256GB,10.0,0,True,468,1177.470865396829,Android,LG
600,37,0.8,2,16,2GB,8.0,1,False,495,571.1733180584388,Android,Samsung
1700,21,1.0,8,16,1GB,1.0,0,True,455,1395.3351505277096,iOS,Apple
1600,50,1.6,2,16,2GB,8.0,0,False,483,1137.659699356576,Android,Samsung
1100,12,1.3,8,2,1GB,14.0,0,True,590,1900.2235934780565,Android,Asus
1100,39,1.4,2,8,2GB,4.0,1,True,614,-28.21472645540348,iOS,Apple
800,20,1.3,2,8,1GB,4.0,0,False,567,866.1733924053142,Android,LG
800,12,1.6,4,4,0.512GB,5.0,1,True,591,840.8776153152183,Android,Samsung
1300,18,2.4,2,3,1GB,5.0,1,True,344,1481.8989863063264,Android,Motorola
1100mAh,22,1.0,4,32,2GB,3.0,0,False,489,624.3321784462512,Android,Asus
1000,7,2.0,8,32,1GB,1.0,0,True,201,847.0753292742064,iOS,Apple
1700,36,2.3,2,32,2GB,12.0,0,True,369,882.4630043362835,Android,Asus
800,40,0.5,4,8,2GB,2.0,1,False,153,1455.6878569223454,Android,Samsung
1100,31,0.5,8,32,1GB,6.0,1,False,518,2432.0375719415038,Android,Samsung
1200,30,0.5,8,32,0.512GB,2.0,1,False,339,1196.7825979628346,Android,Samsung
600,40,0.5,2,32,2GB,6.0,1,False,510,1401.873937568862,Android,Motorola
1900,16,1.9,4,32,1GB,13.0,0,False,216,1038.9966303293231,iOS,Apple
600,5,1.7,8,32,2GB,8.0,1,True,582,864.426049939879,Android,Xiaomi
1500,83,0.6,2,4,1GB,2.0,1,False,545,1046.2304052733573,iOS,Apple
1900,39,1.6,2,16,2GB,4.0,0,False,439,1871.3369845613624,iOS,Apple
1100,39,2.8,1,32,2GB,9.0,0,False,759,654.0714053790834,iOS,Apple
1000,27,0.6,4,2,0.256GB,8.0,0,True,719,1281.853684906299,Proprietario,Xiaomi
1800,85,2.1,1,32,1GB,2.0,1,False,492,1820.9093288101908,Android,Samsung
900,25,0.5,8,32,0.512GB,13.0,0,True,71,1559.775254534369,iOS,Apple
700,7,1.4,8,32,2GB,4.0,1,True,428,287.781924915599,iOS,Apple
1500,26,0.8,8,8,1GB,12.0,0,False,736,1121.0900134156657,iOS,Apple
700,35,0.5,4,16,0.512GB,3.0,0,False,266,751.6654909037882,iOS,Apple
500,3,2.5,4,32,0.256GB,3.0,1,False,743,701.068844346053,Android,LG
600,3,2.4,8,32,2GB,1.0,0,False,303,1348.769030989016,Android,LG
1900,14,1.9,8,32,1GB,13.0,1,True,730,2754.539984769612,Android,Asus
1300,43,1.0,2,8,2GB,12.0,1,True,1187,1133.5039979791156,Android,LG
1000,5,2.9,4,32,2GB,2.0,1,False,546,1647.7691576020006,Android,Xiaomi
1900,79,1.2,2,32,2GB,2.0,0,False,504,1396.2497877274616,iOS,Apple
1800,25,1.2,4,8,2GB,8.0,0,False,605,389.57355936215936,Android,LG
1100,39,2.8,1,16,2GB,5.0,0,True,146,1595.8651094571396,Android,LG
1700,60,2.8,1,32,2GB,6.0,1,True,311,1909.8137702341496,Android,Motorola
800,4,2.1,8,16,2GB,16.0,1,False,589,886.4828649490701,iOS,Apple
1800,85,2.1,1,32,2GB,7.0,1,True,207,2047.006739429596,Android,LG
1600,160,0.5,2,16,1GB,1.0,1,True,745,1339.0098388265678,Proprietario,Xiaomi
700,9,2.4,2,4,2GB,5.0,0,False,250,1247.164493405202,Android,Asus
800,11,2.4,2,32,2GB,1.0,0,False,122,1350.9080109569568,Android,Motorola
1200,20,2.9,2,32,2GB,2.0,1,False,474,1386.874883499121,Proprietario,Asus
1300,40,1.6,2,16,1GB,4.0,1,False,225,1673.462968310222,Android,Asus
1600,10,2.6,4,4,1GB,6.0,0,False,-25,742.2363535910883,Android,Xiaomi
1900,19,2.5,4,32,2GB,5.0,1,True,649,1793.975870043541,Android,Samsung
1000,37,2.7,1,32,1GB,8.0,1,False,508,2054.166569394275,Android,Motorola
1000,28,0.7,4,32,2GB,7.0,1,False,84,915.1714171772333,Proprietario,Motorola
500,33,0.5,2,8,0.512GB,4.0,1,True,454,1318.9954170992164,Android,Samsung
500,6,1.3,4,8,2GB,4.0,1,False,299,1086.801946002553,Android,Asus
1200,13,2.9,2,32,0.256GB,2.0,1,True,648,1063.798561300643,Android,Motorola
1000,10,1.6,4,32,2GB,3.0,1,True,134,1027.812177970513,Android,Samsung
1400,20,1.7,4,32,0.256GB,6.0,0,True,561,776.6825222624726,Android,Samsung
500,3,2.8,4,32,0.256GB,1.0,1,True,473,1637.4593332499696,iOS,Apple
800,22,0.5,8,32,0.512GB,12.0,1,False,24,375.9459847811063,Android,Motorola
1700,11,1.8,8,8,2GB,4.0,0,False,577,768.1028180380924,iOS,Apple
1800,15,2.3,4,8,2GB,7.0,1,True,696,1345.035181862868,iOS,Apple
700,4,2.1,8,4,1GB,5.0,0,True,691,1223.7774188128071,Proprietario,Asus
1800,100,0.9,2,16,2GB,12.0,1,False,399,-374.2003129777818,Android,Motorola
1800,60,0.5,4,16,1GB,1.0,1,False,553,855.4367439318612,Android,Xiaomi
1100,8,2.2,4,16,2GB,4.0,0,False,529,1893.1866539610023,iOS,Apple
800,80,0.5,2,16,2GB,9.0,1,True,868,301.578743575432,iOS,Apple
1900,11,2.0,8,64,2GB,7.0,0,True,9,629.7444584819464,iOS,Apple
500,50,0.5,2,16,0.256GB,16.0,0,True,297,1043.047545954746,Android,Asus
500,31,0.8,2,16,1GB,8.0,1,True,233,584.1545374433267,Android,Xiaomi
1700,89,1.9,1,32,2GB,1.0,0,True,545,1038.8609655552325,Proprietario,Samsung
900,5,2.4,8,32,0.256GB,4.0,1,False,539,1619.4395192037289,Android,Xiaomi
1100,33,1.1,2,32,0.512GB,1.0,1,True,830,1388.7286103726308,Android,Motorola
800,36,1.1,2,16,1GB,2.0,1,True,567,1308.3412463712327,iOS,Apple
1700,48,0.5,8,32,2GB,9.0,1,True,579,1662.8668842034342,iOS,Apple
700,116,0.6,1,8,2GB,2.0,1,True,910,973.4697061517865,iOS,Apple
800,4,2.5,8,8,1GB,2.0,0,True,716,1541.8994902700051,Android,Samsung
1000,9,2.2,4,8,2GB,15.0,0,True,137,840.0774010780003,Android,Samsung
1300,6,3.0,8,32,2GB,10.0,1,False,344,2040.6838925796887,Android,LG
1500,35,2.1,2,32,2GB,6.0,0,True,659,-133.89382364255312,Proprietario,Motorola
1000,55,1.8,1,8,0.512GB,11.0,1,False,656,846.4141786453138,Android,Xiaomi
1800,64,0.7,4,32,2GB,5.0,1,False,479,1282.496694545967,Android,Xiaomi
900,10,1.1,8,32,0.512GB,6.0,0,False,382,1328.6493541514474,Android,Motorola
700,8,2.8,2,32,2GB,7.0,0,True,382,958.3292993432696,Android,Motorola
1800,64,1.4,2,32,2GB,2.0,1,True,627,1375.7489700320152,Android,Motorola
1500,136,1.1,1,2,2GB,12.0,1,True,821,1508.864945289105,iOS,Apple
1600,28,1.9,2,32,2GB,8.0,0,True,516,1772.8003381931117,Android,Asus
900,6,2.9,4,32,0.256GB,8.0,0,False,969,968.8731019713648,Android,Motorola
1500,60,0.5,4,16,2GB,1.0,1,True,685,963.9420245085888,Android,Xiaomi
1600,19,1.4,4,32,2GB,3.0,1,True,760,1766.2151228415228,Android,Samsung
1300,24,0.9,4,32,2GB,8.0,1,True,757,395.7162631583768,Android,LG
900,7,1.6,8,16,2GB,4.0,1,False,-4,743.5685080967742,Android,LG
1400,12,2.2,4,32,1GB,8.0,0,True,551,1328.5557079103958,iOS,Apple
1200,6,2.6,8,8,1GB,4.0,0,False,134,465.2364870855829,Android,Asus
1300,8,2.1,8,32,0.512GB,4.0,0,True,449,1085.4352997711671,Android,Samsung
1800,36,0.7,8,8,2GB,2.0,1,True,642,1452.6320972225424,Android,Xiaomi
1500,23,2.1,2,16,2GB,3.0,0,False,67,528.7499246381124,Android,Samsung
1400,155,0.9,1,16,1GB,12.0,1,True,603,539.896634093232,Android,Asus
1400mAh,140,1.0,1,3,0.256GB,15.0,1,False,369,1261.5148558424044,Android,LG
1500,22,2.2,2,32,0.256GB,4.0,1,True,748,1439.886948682709,iOS,Apple
800,11,1.7,4,4,2GB,2.0,0,False,816,612.8441066677077,Android,Xiaomi
1900,63,0.5,4,16,1GB,4.0,0,True,332,1610.1150113418958,Android,Motorola
1600,20,1.6,4,4,1GB,4.0,1,False,717,565.1447420491199,Android,Motorola
1500,20,2.5,2,16,2GB,3.0,0,False,599,978.1147119058191,iOS,Apple
1300,50,1.3,2,8,2GB,5.0,1,True,702,445.2540075505623,Proprietario,Asus
1800,128,1.4,1,8,2GB,4.0,1,True,420,1585.6747381750165,Proprietario,LG
900,9,1.3,8,32,2GB,,0,False,517,1223.3444981361056,Android,Asus
600,5,2.7,4,32,0.256GB,4.0,1,True,468,1198.1254546064915,iOS,Apple
800,32,0.5,4,8,1GB,9.0,1,False,460,1525.875532672527,Android,Xiaomi
1100,183,0.6,1,16,0.256GB,2.0,1,False,457,1245.0391749149258,Android,Asus
700,53,1.3,1,16,1GB,10.0,1,False,395,1304.2177474229263,iOS,Apple
1100,12,1.5,4,512,0.256GB,8.0,0,False,725,1986.8720500779425,Android,Motorola
1500,300,0.5,1,32,2GB,1.0,1,False,404,1040.4219450265632,iOS,Apple
800,28,0.7,4,64,0.256GB,4.0,1,False,372,529.8914632575634,Proprietario,Motorola
900,14,0.9,8,8,1GB,1.0,0,False,879,1185.6212544721898,Android,Motorola
1300,52,0.5,4,32,2GB,7.0,1,False,811,1871.771538977948,Proprietario,Asus
1200,133,0.9,1,32,1GB,2.0,1,True,320,1196.41612463049,Android,Xiaomi
1300,86,0.5,2,32,0.512GB,2.0,0,True,479,1029.5238281739314,Android,Asus
1800,33,2.7,2,16,2GB,6.0,1,True,701,1933.681100515333,iOS,Apple
800,5,2.0,8,8,2GB,2.0,0,False,578,1125.8174327133338,Android,Samsung
1500,18,1.0,8,32,1GB,2.0,1,True,887,1534.8143272952875,iOS,Apple
1700,28,1.0,4,16,2GB,7.0,1,False,145,704.7693955631592,iOS,Apple
1900,105,0.6,2,4,2GB,8.0,0,False,674,1508.3165148441344,iOS,Apple
1700,56,0.5,4,2,2GB,15.0,1,True,476,2036.8365419893444,Android,Samsung
1600,53,0.5,4,32,2GB,5.0,0,True,563,962.5609970201028,iOS,Apple
1900,54,0.5,8,4,2GB,6.0,1,True,241,1027.77625971844,iOS,Apple
800,36,2.2,1,16,2GB,4.0,1,False,274,1519.0780387570762,Proprietario,LG
500,27,0.6,2,32,2GB,1.0,0,True,582,1523.9500170813048,iOS,Apple
1800,180,0.5,2,16,2GB,1.0,1,False,770,284.5485551751435,iOS,Apple
1800,60,0.5,4,32,0.512GB,2.0,1,True,383,1759.3471989415466,Android,Samsung
1300,11,1.6,8,8,2GB,4.0,0,False,672,39.60291350226089,iOS,Apple
1100,10,1.3,8,16,2GB,2.0,1,True,458,504.8168751226333,Android,LG
1200,75,1.6,1,32,2GB,9.0,0,False,226,1005.9956464820716,iOS,Apple
900,30,0.6,4,32,2GB,8.0,1,False,624,1478.4320453557982,Android,LG
700,140,0.5,1,8,2GB,15.0,1,False,804,1435.775970266068,Android,LG
800,20,0.5,8,16,2GB,2.0,1,False,423,1996.780501237457,iOS,Apple
1100,73,1.5,1,32,2GB,1.0,1,True,345,2107.766230683735,iOS,Apple
1900,29,1.6,4,32,1GB,5.0,0,True,190,2731.0439711247345,Android,LG
500,9,1.7,2,32,2GB,3.0,1,False,-106,1771.2646030540357,iOS,Apple
900,22,2.0,2,32,2GB,8.0,1,True,253,1863.6356233937304,iOS,Apple
1400,9,1.8,8,16,2GB,3.0,0,False,684,1852.0462640164324,iOS,Apple
1900,126,0.5,2,32,2GB,7.0,0,False,183,1136.2091629590336,Android,Asus
1900,13,2.0,8,32,0.256GB,13.0,1,False,715,-74.97231399502812,iOS,Apple
1400,58,2.4,1,32,0.512GB,8.0,0,False,341,901.572380552567,Android,Xiaomi
1800,16,1.8,4,16,2GB,13.0,0,True,384,1113.153743825765,Android,Motorola
800,17,1.5,2,32,0.512GB,11.0,0,False,799,1008.6917294000848,Android,LG
1200,26,2.3,2,16,0.256GB,10.0,0,True,410,1396.9385541652168,iOS,Apple
800,19,0.6,8,32,2GB,4.0,0,True,406,560.8951109967812,Android,Xiaomi
700,7,2.3,4,32,2GB,5.0,1,True,869,635.8162205861806,Android,Asus
800,36,1.1,2,32,1GB,2.0,0,False,546,1746.8195759209088,Android,Samsung
1100,16,1.1,4,8,0.512GB,2.0,0,True,470,666.733029391113,iOS,Apple
700,21,0.8,4,8,2GB,7.0,1,True,534,1174.526087282011,iOS,Apple
1000,9,1.3,8,32,1GB,6.0,0,True,654,1649.658912374157,Android,Samsung
900,10,2.8,2,32,2GB,12.0,1,False,278,1430.0577222354648,Android,LG
1500,30,2.5,2,16,2GB,6.0,0,False,656,1811.5327079031183,Android,Xiaomi
1800,45,0.5,8,16,1GB,9.0,0,False,456,1347.319917514233,Android,Xiaomi
600,10,2.0,2,4,2GB,2.0,0,False,354,591.3220801597082,iOS,Apple
1800,72,0.5,4,8,2GB,12.0,1,True,510,1979.680157281423,iOS,Apple
500,2,2.4,8,32,1GB,11.0,0,False,511,2076.629499020129,iOS,Apple
1000,100,0.5,2,8,2GB,4.0,1,True,125,1134.5850830740094,iOS,Apple
1400,14,1.2,8,256,0.512GB,9.0,1,True,29,1334.7965958528066,Proprietario,Samsung
1200,12,1.4,8,8,2GB,3.0,1,False,538,1036.5107935958265,Android,Motorola
600,10,2.8,2,32,2GB,,0,False,498,524.2104892770732,Android,Samsung
1600,7,2.9,8,8,1GB,9.0,0,True,174,138.82156037399386,Android,Asus
1400,28,0.7,8,8,2GB,3.0,0,True,373,906.884415935378,Android,Xiaomi
900mAh,15,1.9,2,2,1GB,12.0,0,False,567,1065.2107707400469,Android,Asus
1200,10,2.8,4,32,0.512GB,6.0,1,True,588,1933.540574990228,Android,LG
1600,19,2.8,2,8,2GB,7.0,1,False,415,1183.5260157354571,Android,Motorola
700,21,1.6,2,8,2GB,6.0,0,True,367,1368.961560932556,Android,Xiaomi
500,33,0.5,2,4,2GB,10.0,0,True,687,510.9196191607879,Android,Asus
600,14,0.7,4,64,0.512GB,2.0,1,True,464,463.56549701597805,iOS,Apple
1300,81,0.8,2,8,1GB,2.0,0,False,237,1332.8397027437366,Android,Motorola
1400,233,0.6,1,8,0.512GB,4.0,0,True,898,561.1156465163544,Android,Asus
1000,5,2.9,4,32,0.512GB,1.0,0,True,629,1031.3157118113852,iOS,Apple
1400,46,0.6,4,32,2GB,2.0,1,False,733,1228.0172044603792,Android,Asus
1300,15,1.7,4,32,2GB,5.0,1,True,354,1689.9794372663594,iOS,Apple
900,21,2.1,2,16,2GB,7.0,0,False,632,793.3409181586462,iOS,Apple
1500,11,2.7,4,32,0.256GB,3.0,0,True,81,2188.83930676347,iOS,Apple
1100,7,2.3,4,16,2GB,8.0,0,True,229,646.980257134126,iOS,Apple
1100,13,2.7,2,16,2GB,1.0,1,True,874,1638.0689385872115,Android,Samsung
1900,67,2.8,1,16,1GB,1.0,1,False,734,594.2883116505856,Android,Motorola
800,26,0.5,4,32,2GB,8.0,1,False,685,707.7457621891585,Proprietario,Xiaomi
700,7,1.3,8,4,2GB,6.0,0,False,153,1467.774053286395,iOS,Apple
800,15,1.3,4,16,2GB,13.0,0,True,245,1329.026488024203,Android,Samsung
1000,25,0.5,8,32,0.512GB,12.0,1,False,27,1464.138612046619,Android,Motorola
1500,51,2.9,1,3,2GB,8.0,0,False,475,952.8436720984964,Android,Xiaomi
1800,21,1.7,4,32,1GB,2.0,0,False,379,1907.692077330594,iOS,Apple
1100,110,1.0,1,8,1GB,4.0,1,False,368,1553.811243481383,Android,LG
1600,38,0.6,8,32,2GB,4.0,0,True,41,1251.9741924644427,Android,Asus
900,36,0.5,4,32,2GB,4.0,0,False,506,997.5448045548422,Proprietario,Asus
1100mAh,23,2.3,2,32,1GB,12.0,0,True,490,628.0704790022901,Android,LG
1400,66,0.7,2,32,1GB,5.0,0,False,336,1784.584271351529,Android,Asus
1700,24,2.3,2,32,2GB,3.0,1,True,426,988.0159754657622,iOS,Apple
1700,106,1.6,1,32,1GB,3.0,1,False,515,1913.151947285456,iOS,Apple
1500,60,0.5,4,8,1GB,4.0,0,False,537,1081.3074792650648,Android,LG
1300,12,2.7,4,32,0.512GB,7.0,0,False,405,1400.7842777780625,Android,Samsung
1100,55,0.5,4,8,2GB,2.0,1,True,286,1222.0569764170534,Android,LG
1000,25,0.5,8,32,2GB,4.0,1,False,277,2212.0331253158843,Android,LG
700,6,1.7,4,16,1GB,9.0,1,True,405,1339.1094464102976,Android,Xiaomi
1600,32,2.5,2,16,1GB,10.0,1,True,347,709.0961056791512,Android,Motorola
800,7,2.7,4,32,2GB,3.0,1,True,440,2115.8034146805385,Android,Samsung
1000,22,1.5,2,32,0.512GB,3.0,0,False,814,1296.8640925298184,iOS,Apple
900,15,2.0,2,16,2GB,4.0,0,False,268,1397.6352024683442,iOS,Apple
1900,158,1.2,1,16,2GB,6.0,1,True,485,281.4287418424059,Android,Samsung
1800,60,3.0,1,32,0.512GB,5.0,1,False,993,1095.821160000291,Android,Motorola
1200,23,1.7,2,32,0.512GB,4.0,1,True,775,554.2442247984607,iOS,Apple
800,11,1.7,4,16,1GB,8.0,0,False,476,1157.450760035794,Android,Xiaomi
1200,60,0.5,4,8,0.512GB,3.0,1,False,533,1139.9310455842697,iOS,Apple
1200,21,2.8,2,8,2GB,12.0,1,False,484,1907.5896472456984,Android,LG
600,42,0.7,2,16,2GB,2.0,1,True,949,2224.337870467776,iOS,Apple
1700,14,2.9,4,32,2GB,1.0,1,True,470,1737.59765117599,Android,Asus
600,8,1.8,4,32,2GB,15.0,1,False,400,1152.440019465665,Proprietario,Asus
1200,200,0.6,1,32,1GB,,1,True,760,1148.554429606049,iOS,Apple
800,53,0.5,2,8,0.512GB,4.0,0,False,759,1341.0647782722572,Proprietario,Xiaomi
900,16,1.8,2,32,1GB,3.0,0,True,1073,1719.9653492372795,iOS,Apple
900,25,0.5,8,4,2GB,12.0,0,True,294,1314.9602368982698,iOS,Apple
1500,12,2.0,4,32,2GB,2.0,0,True,409,1561.4826536108408,Android,Samsung
900,5,2.0,8,16,0.512GB,2.0,1,False,250,1544.761722325515,Android,Xiaomi
1600,20,2.6,2,32,1GB,2.0,1,False,555,857.1687868540641,Android,LG
800,61,1.3,1,8,0.512GB,5.0,0,False,710,1474.1281134574313,Android,Xiaomi
1000,9,2.2,4,32,1GB,4.0,1,False,647,870.3956556650502,iOS,Apple
1900,237,0.8,1,32,1GB,15.0,1,True,852,1905.2402572692693,iOS,Apple
1000,66,1.5,1,16,2GB,2.0,0,True,520,2233.5321416157603,Android,Xiaomi
1400,18,1.9,4,32,1GB,13.0,1,False,380,2428.0738597981854,Android,Motorola
900,13,1.7,4,8,2GB,15.0,1,False,385,1360.5643548342284,Android,Xiaomi
1300,8,2.2,8,32,2GB,5.0,1,False,612,726.0156387741903,Proprietario,LG
1600,33,2.4,2,8,1GB,2.0,1,True,615,645.156269887647,Android,Asus
1500,62,2.4,1,16,2GB,12.0,1,True,458,1084.251832428234,Android,Asus
500,33,0.5,2,16,2GB,3.0,1,False,393,609.1492240671146,Android,Samsung
1400,12,2.8,4,32,2GB,3.0,0,True,489,1340.2577545872173,Android,Xiaomi
1900,35,1.8,2,8,1GB,11.0,0,False,182,2292.150807226408,Android,Asus
500,33,0.5,2,16,2GB,2.0,0,True,366,681.3444150580902,Proprietario,Motorola
1200,171,0.7,1,4,2GB,2.0,0,False,585,1465.5032121357128,iOS,Apple
800,16,0.8,4,32,2GB,1.0,1,False,550,671.4161872514378,iOS,Apple
700,7,1.2,8,8,2GB,1.0,0,False,506,1154.8072681274568,iOS,Apple
800,29,0.9,2,32,2GB,5.0,1,True,337,1278.7887962748498,Android,Xiaomi
1500,19,2.6,2,32,2GB,9.0,0,False,595,976.2929681361502,Android,Xiaomi
1400,10,1.6,8,32,2GB,9.0,0,True,561,1878.063535293869,Proprietario,LG
700,70,0.5,2,32,0.256GB,4.0,0,True,810,1099.1172017921392,iOS,Apple
1000,6,2.1,8,32,0.512GB,3.0,0,True,221,554.4105014454076,Android,Motorola
1400,21,1.6,4,4,1GB,12.0,0,False,338,1771.9235586220775,Android,Xiaomi
600,7,2.8,2,8,0.512GB,12.0,0,True,825,2014.8359934046855,Android,LG
800,12,1.1,4,32,2GB,2.0,0,True,550,1912.6758387142695,Android,Motorola
1600,40,0.5,8,32,0.512GB,2.0,0,True,934,881.6928243657985,Android,Motorola
900,64,1.4,1,32,0.512GB,3.0,0,False,702,1516.5153372013642,iOS,Apple
1600,160,0.5,2,8,2GB,2.0,0,True,641,1578.233425579613,Android,Xiaomi
1500,28,1.3,4,32,1GB,6.0,1,False,625,464.21319851756414,Android,Xiaomi
1300,130,0.5,2,8,2GB,7.0,1,True,450,495.95896682883983,iOS,Apple
600,7,1.4,4,32,1GB,2.0,0,True,536,1923.8775417305285,Android,LG
1400,9,2.1,8,32,2GB,9.0,0,False,330,1877.072643600516,Android,LG
800,10,1.6,4,32,1GB,6.0,1,True,431,727.7033613082383,iOS,Apple
900,16,0.7,8,32,1GB,12.0,1,True,590,1102.4259236363105,iOS,Apple
